@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric

@data
302,'2026/05/31 15:54:48:257',1,0.112712,0.554341,0.909072,0,0.5,1
303,'2026/05/31 15:54:48:290',1,0.112334,0.554157,0.911028,0,0.5,1
304,'2026/05/31 15:54:48:325',1,0.111952,0.553906,0.910408,0,0.5,1
305,'2026/05/31 15:54:48:356',1,0.111811,0.553591,0.913011,0,0.5,1
306,'2026/05/31 15:54:48:392',1,0.111811,0.55409,0.905486,0,0.5,1
307,'2026/05/31 15:54:48:422',1,0.111538,0.553448,0.907984,0,0.5,1
308,'2026/05/31 15:54:48:458',1,0.111138,0.552741,0.911659,0,0.5,1
309,'2026/05/31 15:54:48:488',1,0.110902,0.551946,0.909608,0,0.5,1
310,'2026/05/31 15:54:48:524',1,0.110861,0.550396,0.916473,0,0.5,1
311,'2026/05/31 15:54:48:557',1,0.11106,0.549991,0.918452,0,0.5,1
312,'2026/05/31 15:54:48:590',1,0.111379,0.549373,0.923717,0,0.5,1
313,'2026/05/31 15:54:48:625',1,0.111819,0.548616,0.931711,0,0.5,1
314,'2026/05/31 15:54:48:656',1,0.112217,0.54848,0.929941,0,0.5,1
315,'2026/05/31 15:54:48:692',1,0.112336,0.54851,0.939996,0,0.5,1
316,'2026/05/31 15:54:48:722',1,0.112481,0.54884,0.939658,0,0.5,1
317,'2026/05/31 15:54:48:758',1,0.112851,0.549164,0.936917,0,0.5,1
318,'2026/05/31 15:54:48:789',1,0.113089,0.548557,0.9385,0,0.5,1
319,'2026/05/31 15:54:48:825',1,0.113131,0.548632,0.935262,0,0.5,1
320,'2026/05/31 15:54:48:856',1,0.113345,0.548415,0.932553,0,0.5,1
321,'2026/05/31 15:54:48:891',1,0.113698,0.548209,0.930426,0,0.5,1
322,'2026/05/31 15:54:48:923',1,0.11342,0.548625,0.927618,0,0.5,1
323,'2026/05/31 15:54:48:958',1,0.112992,0.548797,0.926423,0,0.5,1
324,'2026/05/31 15:54:48:991',1,0.113288,0.548875,0.925046,0,0.5,1
325,'2026/05/31 15:54:49:023',1,0.11326,0.549179,0.927188,0,0.5,1
326,'2026/05/31 15:54:49:055',1,0.113589,0.549538,0.923724,0,0.5,1
327,'2026/05/31 15:54:49:091',1,0.113923,0.54939,0.93125,0,0.5,1
328,'2026/05/31 15:54:49:124',1,0.114204,0.549981,0.928846,0,0.5,1
329,'2026/05/31 15:54:49:156',1,0.114619,0.550558,0.926818,0,0.5,1
330,'2026/05/31 15:54:49:188',1,0.114918,0.550722,0.928913,0,0.5,1
331,'2026/05/31 15:54:49:221',1,0.114921,0.550611,0.931289,0,0.5,1
332,'2026/05/31 15:54:49:253',1,0.114883,0.550478,0.933493,0,0.5,1
333,'2026/05/31 15:54:49:286',1,0.11469,0.550337,0.931823,0,0.5,1
334,'2026/05/31 15:54:49:321',1,0.114528,0.550214,0.932592,0,0.5,1
335,'2026/05/31 15:54:49:354',1,0.114152,0.549882,0.934576,0,0.5,1
336,'2026/05/31 15:54:49:388',1,0.113878,0.55007,0.932364,0,0.5,1
337,'2026/05/31 15:54:49:421',1,0.114053,0.549899,0.934119,0,0.5,1
338,'2026/05/31 15:54:49:455',1,0.113942,0.549842,0.937554,0,0.5,1
339,'2026/05/31 15:54:49:487',1,0.113882,0.549583,0.938222,0,0.5,1
340,'2026/05/31 15:54:49:520',1,0.113352,0.549412,0.944431,0,0.5,1
341,'2026/05/31 15:54:49:554',1,0.113185,0.549723,0.937378,0,0.5,1
342,'2026/05/31 15:54:49:587',1,0.113187,0.55012,0.934686,0,0.5,1
343,'2026/05/31 15:54:49:621',1,0.11312,0.549765,0.939231,0,0.5,1
344,'2026/05/31 15:54:49:654',1,0.113195,0.549512,0.938027,0,0.5,1
345,'2026/05/31 15:54:49:688',1,0.112974,0.549407,0.941292,0,0.5,1
346,'2026/05/31 15:54:49:721',1,0.112977,0.549213,0.940794,0,0.5,1
347,'2026/05/31 15:54:49:754',1,0.113052,0.54921,0.941111,0,0.5,1
348,'2026/05/31 15:54:49:787',1,0.112938,0.549238,0.941663,0,0.5,1
349,'2026/05/31 15:54:49:821',1,0.113051,0.549248,0.94372,0,0.5,1
350,'2026/05/31 15:54:49:855',1,0.113173,0.5493,0.944591,0,0.5,1
351,'2026/05/31 15:54:49:888',1,0.113248,0.549725,0.943275,0,0.5,1
352,'2026/05/31 15:54:49:921',1,0.113478,0.549356,0.944604,0,0.5,1
353,'2026/05/31 15:54:49:954',1,0.113039,0.549696,0.944547,0,0.5,1
354,'2026/05/31 15:54:49:988',1,0.113005,0.549489,0.950275,0,0.5,1
355,'2026/05/31 15:54:50:020',1,0.11303,0.549686,0.947765,0,0.5,1
356,'2026/05/31 15:54:50:054',1,0.112964,0.550074,0.942938,0,0.5,1
357,'2026/05/31 15:54:50:088',1,0.113162,0.54982,0.946553,0,0.5,1
358,'2026/05/31 15:54:50:121',1,0.113154,0.549395,0.949144,0,0.5,1
359,'2026/05/31 15:54:50:157',1,0.113119,0.549715,0.948989,0,0.5,1
360,'2026/05/31 15:54:50:190',1,0.113266,0.55007,0.947011,0,0.5,1
361,'2026/05/31 15:54:50:224',1,0.11371,0.549641,0.949414,0,0.5,1
362,'2026/05/31 15:54:50:255',1,0.113902,0.54885,0.948814,0,0.5,1
363,'2026/05/31 15:54:50:291',1,0.113944,0.548966,0.948181,0,0.5,1
364,'2026/05/31 15:54:50:322',1,0.113602,0.548495,0.954645,0,0.5,1
365,'2026/05/31 15:54:50:357',1,0.1137,0.54776,0.964159,0,0.5,1
366,'2026/05/31 15:54:50:390',1,0.113882,0.547916,0.966979,0,0.5,1
367,'2026/05/31 15:54:50:423',1,0.114285,0.548231,0.969044,0,0.5,1
368,'2026/05/31 15:54:50:458',1,0.114639,0.548414,0.967542,0,0.5,1
369,'2026/05/31 15:54:50:489',1,0.115002,0.548697,0.96638,0,0.5,1
370,'2026/05/31 15:54:50:525',1,0.115456,0.549166,0.966642,0,0.5,1
371,'2026/05/31 15:54:50:556',1,0.115607,0.548831,0.965073,0,0.5,1
372,'2026/05/31 15:54:50:591',1,0.115285,0.549042,0.959904,0,0.5,1
373,'2026/05/31 15:54:50:623',1,0.115436,0.549263,0.958816,0,0.5,1
374,'2026/05/31 15:54:50:656',1,0.115365,0.549564,0.952965,0,0.5,1
375,'2026/05/31 15:54:50:690',1,0.115247,0.549254,0.957756,0,0.5,1
376,'2026/05/31 15:54:50:722',1,0.1149,0.549353,0.956392,0,0.5,1
377,'2026/05/31 15:54:50:753',1,0.114903,0.549407,0.958034,0,0.5,1
378,'2026/05/31 15:54:50:788',1,0.114885,0.549285,0.960132,0,0.5,1
379,'2026/05/31 15:54:50:824',1,0.11496,0.549746,0.962825,0,0.5,1
380,'2026/05/31 15:54:50:856',1,0.114887,0.550491,0.958252,0,0.5,1
381,'2026/05/31 15:54:50:890',1,0.114886,0.55092,0.949402,0,0.5,1
382,'2026/05/31 15:54:50:923',1,0.114984,0.550914,0.949371,0,0.5,1
383,'2026/05/31 15:54:50:957',1,0.114518,0.551146,0.946566,0,0.5,1
384,'2026/05/31 15:54:50:990',1,0.11439,0.551093,0.948867,0,0.5,1
385,'2026/05/31 15:54:51:023',1,0.114478,0.550953,0.949602,0,0.5,1
386,'2026/05/31 15:54:51:057',1,0.11439,0.550821,0.951658,0,0.5,1
387,'2026/05/31 15:54:51:089',1,0.114287,0.550268,0.955764,0,0.5,1
388,'2026/05/31 15:54:51:123',1,0.114453,0.550284,0.945928,0,0.5,1
389,'2026/05/31 15:54:51:157',1,0.114368,0.550061,0.944908,0,0.5,1
390,'2026/05/31 15:54:51:187',1,0.114366,0.550028,0.950492,0,0.5,1
391,'2026/05/31 15:54:51:224',1,0.114391,0.550378,0.943874,0,0.5,1
392,'2026/05/31 15:54:51:256',1,0.114596,0.550602,0.943633,0,0.5,1
393,'2026/05/31 15:54:51:291',1,0.114814,0.549888,0.95239,0,0.5,1
394,'2026/05/31 15:54:51:319',1,0.114863,0.549509,0.956388,0,0.5,1
395,'2026/05/31 15:54:51:353',1,0.114774,0.549114,0.953367,0,0.5,1
396,'2026/05/31 15:54:51:387',1,0.114672,0.548861,0.952832,0,0.5,1
397,'2026/05/31 15:54:51:420',1,0.11467,0.549076,0.952376,0,0.5,1
398,'2026/05/31 15:54:51:453',1,0.114582,0.548619,0.95467,0,0.5,1
399,'2026/05/31 15:54:51:487',1,0.114547,0.548633,0.952758,0,0.5,1
400,'2026/05/31 15:54:51:520',1,0.114575,0.548664,0.950781,0,0.5,1
401,'2026/05/31 15:54:51:554',1,0.114624,0.548557,0.949119,0,0.5,1
402,'2026/05/31 15:54:51:587',1,0.114605,0.548356,0.950629,0,0.5,1
403,'2026/05/31 15:54:51:619',1,0.114146,0.548273,0.954651,0,0.5,1
404,'2026/05/31 15:54:51:653',1,0.114186,0.54778,0.956469,0,0.5,1
405,'2026/05/31 15:54:51:687',1,0.114089,0.547013,0.959659,0,0.5,1
406,'2026/05/31 15:54:51:725',1,0.114258,0.546867,0.954818,0,0.5,1
407,'2026/05/31 15:54:51:756',1,0.11412,0.546414,0.96034,0,0.5,1
408,'2026/05/31 15:54:51:788',1,0.113938,0.546033,0.964362,0,0.5,1
409,'2026/05/31 15:54:51:825',1,0.113701,0.546062,0.964023,0,0.5,1
410,'2026/05/31 15:54:51:855',1,0.113578,0.546316,0.960752,0,0.5,1
411,'2026/05/31 15:54:51:891',1,0.113513,0.546437,0.956583,0,0.5,1
412,'2026/05/31 15:54:51:923',1,0.113237,0.545674,0.962451,0,0.5,1
413,'2026/05/31 15:54:51:957',1,0.112672,0.545131,0.96558,0,0.5,1
414,'2026/05/31 15:54:51:990',1,0.112612,0.544533,0.966408,0,0.5,1
415,'2026/05/31 15:54:52:024',1,0.112398,0.54402,0.961891,0,0.5,1
416,'2026/05/31 15:54:52:057',1,0.112246,0.543122,0.963849,0,0.5,1
417,'2026/05/31 15:54:52:091',1,0.1122,0.543186,0.96179,0,0.5,1
418,'2026/05/31 15:54:52:124',1,0.111912,0.542993,0.963328,0,0.5,1
419,'2026/05/31 15:54:52:156',1,0.111968,0.543098,0.963045,0,0.5,1
420,'2026/05/31 15:54:52:191',1,0.112239,0.543389,0.961406,0,0.5,1
421,'2026/05/31 15:54:52:222',1,0.112517,0.543789,0.960268,0,0.5,1
422,'2026/05/31 15:54:52:258',1,0.112647,0.543985,0.960491,0,0.5,1
423,'2026/05/31 15:54:52:290',1,0.112496,0.543973,0.956582,0,0.5,1
424,'2026/05/31 15:54:52:324',1,0.11293,0.543586,0.957947,0,0.5,1
425,'2026/05/31 15:54:52:358',1,0.113121,0.543132,0.959181,0,0.5,1
426,'2026/05/31 15:54:52:389',1,0.113448,0.542611,0.963607,0,0.5,1
427,'2026/05/31 15:54:52:424',1,0.113933,0.542471,0.957459,0,0.5,1
428,'2026/05/31 15:54:52:456',1,0.114698,0.542491,0.96095,0,0.5,1
429,'2026/05/31 15:54:52:491',1,0.11521,0.542419,0.967481,0,0.5,1
430,'2026/05/31 15:54:52:524',1,0.115771,0.542531,0.97065,0,0.5,1
431,'2026/05/31 15:54:52:556',1,0.116045,0.542631,0.972468,0,0.5,1
432,'2026/05/31 15:54:52:591',1,0.116311,0.543612,0.968962,0,0.5,1
433,'2026/05/31 15:54:52:623',1,0.116563,0.544437,0.965099,0,0.5,1
434,'2026/05/31 15:54:52:658',1,0.116782,0.544595,0.975998,0,0.5,1
435,'2026/05/31 15:54:52:689',1,0.117189,0.544907,0.972599,0,0.5,1
436,'2026/05/31 15:54:52:721',1,0.117323,0.545771,0.965735,0,0.5,1
437,'2026/05/31 15:54:52:758',1,0.117287,0.546749,0.966143,0,0.5,1
438,'2026/05/31 15:54:52:789',1,0.116974,0.547568,0.960364,0,0.5,1
439,'2026/05/31 15:54:52:824',1,0.117048,0.547482,0.967011,0,0.5,1
440,'2026/05/31 15:54:52:858',1,0.116943,0.548026,0.966742,0,0.5,1
441,'2026/05/31 15:54:52:890',1,0.117523,0.547785,0.965874,0,0.5,1
442,'2026/05/31 15:54:52:921',1,0.118283,0.547625,0.966493,0,0.5,1
443,'2026/05/31 15:54:52:956',1,0.118732,0.547141,0.969938,0,0.5,1
444,'2026/05/31 15:54:52:991',1,0.119165,0.547027,0.972365,0,0.5,1
445,'2026/05/31 15:54:53:022',1,0.120006,0.546797,0.977314,0,0.5,1
446,'2026/05/31 15:54:53:058',1,0.121033,0.546614,0.977773,0,0.5,1
447,'2026/05/31 15:54:53:090',1,0.12176,0.546301,0.992129,0,0.5,1
448,'2026/05/31 15:54:53:125',1,0.122488,0.546203,0.992082,0,0.5,1
449,'2026/05/31 15:54:53:156',1,0.122703,0.546661,0.984505,0,0.5,1
450,'2026/05/31 15:54:53:191',1,0.122911,0.546999,0.979046,0,0.5,1
451,'2026/05/31 15:54:53:224',1,0.123494,0.547022,0.984762,0,0.5,1
452,'2026/05/31 15:54:53:259',1,0.123721,0.547167,0.986579,0,0.5,1
453,'2026/05/31 15:54:53:289',1,0.12415,0.547422,0.989024,0,0.5,1
454,'2026/05/31 15:54:53:325',1,0.124711,0.5475,0.990512,0,0.5,1
455,'2026/05/31 15:54:53:357',1,0.124428,0.54735,0.990741,0,0.5,1
456,'2026/05/31 15:54:53:390',1,0.124684,0.547509,0.986363,0,0.5,1
457,'2026/05/31 15:54:53:424',1,0.124696,0.547346,0.983992,0,0.5,1
458,'2026/05/31 15:54:53:454',1,0.124787,0.54716,0.982763,0,0.5,1
459,'2026/05/31 15:54:53:492',1,0.124874,0.547316,0.984707,0,0.5,1
460,'2026/05/31 15:54:53:524',1,0.124917,0.547676,0.983546,0,0.5,1
461,'2026/05/31 15:54:53:556',1,0.125041,0.54775,0.989386,0,0.5,1
462,'2026/05/31 15:54:53:592',1,0.125344,0.547746,0.989819,0,0.5,1
463,'2026/05/31 15:54:53:622',1,0.125343,0.547955,0.983726,0,0.5,1
464,'2026/05/31 15:54:53:657',1,0.125205,0.548109,0.979021,0,0.5,1
465,'2026/05/31 15:54:53:691',1,0.125429,0.547581,0.982961,0,0.5,1
466,'2026/05/31 15:54:53:723',1,0.125798,0.547745,0.983053,0,0.5,1
467,'2026/05/31 15:54:53:758',1,0.126336,0.547513,0.986045,0,0.5,1
468,'2026/05/31 15:54:53:789',1,0.126861,0.547714,0.979091,0,0.5,1
469,'2026/05/31 15:54:53:822',1,0.126626,0.547043,0.985814,0,0.5,1
470,'2026/05/31 15:54:53:856',1,0.1266,0.546595,0.986904,0,0.5,1
471,'2026/05/31 15:54:53:891',1,0.126725,0.547004,0.979755,0,0.5,1
472,'2026/05/31 15:54:53:923',1,0.126852,0.547002,0.980789,0,0.5,1
473,'2026/05/31 15:54:53:955',1,0.127112,0.547229,0.979213,0,0.5,1
474,'2026/05/31 15:54:53:992',1,0.127583,0.547203,0.985274,0,0.5,1
475,'2026/05/31 15:54:54:023',1,0.12797,0.547545,0.981719,0,0.5,1
476,'2026/05/31 15:54:54:058',1,0.127939,0.547601,0.987099,0,0.5,1
477,'2026/05/31 15:54:54:088',1,0.128564,0.548708,0.983189,0,0.5,1
478,'2026/05/31 15:54:54:125',1,0.12872,0.549123,0.993023,0,0.5,1
479,'2026/05/31 15:54:54:157',1,0.128871,0.549498,0.995462,0,0.5,1
480,'2026/05/31 15:54:54:191',1,0.129053,0.550151,0.990014,0,0.5,1
481,'2026/05/31 15:54:54:224',1,0.129066,0.550774,0.995486,0,0.5,1
482,'2026/05/31 15:54:54:258',1,0.129253,0.551395,0.993618,0,0.5,1
483,'2026/05/31 15:54:54:289',1,0.129336,0.551475,0.998572,0,0.5,1
484,'2026/05/31 15:54:54:320',1,0.129186,0.552165,0.996055,0,0.5,1
485,'2026/05/31 15:54:54:356',1,0.12928,0.552509,0.996865,0,0.5,1
486,'2026/05/31 15:54:54:387',1,0.129132,0.553055,0.984923,0,0.5,1
487,'2026/05/31 15:54:54:419',1,0.128444,0.553061,0.988698,0,0.5,1
488,'2026/05/31 15:54:54:456',1,0.12823,0.553521,0.984868,0,0.5,1
489,'2026/05/31 15:54:54:487',1,0.128335,0.553555,0.978321,0,0.5,1
490,'2026/05/31 15:54:54:524',1,0.128289,0.553516,0.978894,0,0.5,1
491,'2026/05/31 15:54:54:553',1,0.12863,0.553667,0.980998,0,0.5,1
492,'2026/05/31 15:54:54:588',1,0.129452,0.553485,0.984542,0,0.5,1
493,'2026/05/31 15:54:54:622',1,0.130072,0.553621,0.981544,0,0.5,1
494,'2026/05/31 15:54:54:654',1,0.13023,0.554031,0.980772,0,0.5,1
495,'2026/05/31 15:54:54:691',1,0.130502,0.554289,0.982517,0,0.5,1
496,'2026/05/31 15:54:54:721',1,0.130459,0.554429,0.984964,0,0.5,1
497,'2026/05/31 15:54:54:757',1,0.130265,0.554938,0.980552,0,0.5,1
498,'2026/05/31 15:54:54:789',1,0.129921,0.554648,0.982954,0,0.5,1
499,'2026/05/31 15:54:54:823',1,0.129722,0.554415,0.978153,0,0.5,1
500,'2026/05/31 15:54:54:857',1,0.129343,0.553822,0.976808,0,0.5,1
501,'2026/05/31 15:54:54:890',1,0.129003,0.553055,0.981166,0,0.5,1
502,'2026/05/31 15:54:54:924',1,0.128381,0.552338,0.986643,0,0.5,1
503,'2026/05/31 15:54:54:957',1,0.128109,0.552122,0.985261,0,0.5,1
504,'2026/05/31 15:54:54:991',1,0.127614,0.552244,0.986678,0,0.5,1
505,'2026/05/31 15:54:55:023',1,0.127368,0.553012,0.985147,0,0.5,1
506,'2026/05/31 15:54:55:057',1,0.127254,0.553537,0.983703,0,0.5,1
507,'2026/05/31 15:54:55:091',1,0.127017,0.553972,0.981287,0,0.5,1
508,'2026/05/31 15:54:55:124',1,0.126503,0.554182,0.983218,0,0.5,1
509,'2026/05/31 15:54:55:159',1,0.126575,0.55402,0.97513,0,0.5,1
510,'2026/05/31 15:54:55:190',1,0.12648,0.553717,0.972653,0,0.5,1
511,'2026/05/31 15:54:55:225',1,0.126251,0.55249,0.984074,0,0.5,1
512,'2026/05/31 15:54:55:256',1,0.126096,0.552239,0.975314,0,0.5,1
513,'2026/05/31 15:54:55:291',1,0.126454,0.551278,0.985414,0,0.5,1
514,'2026/05/31 15:54:55:324',1,0.126957,0.551107,0.98773,0,0.5,1
515,'2026/05/31 15:54:55:358',1,0.127728,0.5512,0.987765,0,0.5,1
516,'2026/05/31 15:54:55:391',1,0.128579,0.551051,0.994433,0,0.5,1
517,'2026/05/31 15:54:55:424',1,0.129043,0.551537,0.990868,0,0.5,1
518,'2026/05/31 15:54:55:459',1,0.129261,0.551691,0.995637,0,0.5,1
519,'2026/05/31 15:54:55:489',1,0.129242,0.552242,0.991767,0,0.5,1
520,'2026/05/31 15:54:55:525',1,0.129419,0.552801,0.989221,0,0.5,1
521,'2026/05/31 15:54:55:555',1,0.129509,0.553004,0.989243,0,0.5,1
522,'2026/05/31 15:54:55:591',1,0.129266,0.553156,0.986534,0,0.5,1
523,'2026/05/31 15:54:55:624',1,0.129305,0.553216,0.979797,0,0.5,1
524,'2026/05/31 15:54:55:658',1,0.129262,0.552495,0.986027,0,0.5,1
525,'2026/05/31 15:54:55:692',1,0.129556,0.55152,0.989105,0,0.5,1
526,'2026/05/31 15:54:55:723',1,0.129897,0.550239,0.993177,0,0.5,1
527,'2026/05/31 15:54:55:758',1,0.131254,0.549062,0.994452,0,0.5,1
528,'2026/05/31 15:54:55:789',1,0.132658,0.547462,1,0,0.5,1
529,'2026/05/31 15:54:55:824',1,0.133956,0.546121,1,0,0.5,1
530,'2026/05/31 15:54:55:858',1,0.13535,0.54462,1,0,0.5,1
531,'2026/05/31 15:54:55:891',1,0.136506,0.543565,1,0,0.5,1
532,'2026/05/31 15:54:55:925',1,0.138018,0.543451,1,0,0.5,1
533,'2026/05/31 15:54:55:958',1,0.139854,0.543369,1,0,0.5,1
534,'2026/05/31 15:54:55:990',1,0.142063,0.544334,0.995874,0,0.5,1
535,'2026/05/31 15:54:56:023',1,0.144938,0.545387,0.99489,0,0.5,1
536,'2026/05/31 15:54:56:058',1,0.147006,0.546953,0.987153,0,0.5,1
537,'2026/05/31 15:54:56:091',1,0.148852,0.547521,0.98838,0,0.5,1
538,'2026/05/31 15:54:56:124',1,0.149868,0.548192,0.987216,0,0.5,1
539,'2026/05/31 15:54:56:158',1,0.150539,0.548767,0.982121,0,0.5,1
540,'2026/05/31 15:54:56:190',1,0.150818,0.549281,0.982092,0,0.5,1
541,'2026/05/31 15:54:56:225',1,0.151684,0.550044,0.973655,0,0.5,1
542,'2026/05/31 15:54:56:255',1,0.151987,0.550911,0.978375,0,0.5,1
543,'2026/05/31 15:54:56:291',1,0.153194,0.551117,0.983291,0,0.5,1
544,'2026/05/31 15:55:16:061',2,0.91192,0.513311,1,1,0.5,1
545,'2026/05/31 15:55:16:091',2,0.911829,0.51317,1,1,0.5,1
546,'2026/05/31 15:55:16:126',2,0.911044,0.510321,1,1,0.5,1
547,'2026/05/31 15:55:16:163',2,0.911221,0.512175,1,1,0.5,1
548,'2026/05/31 15:55:16:191',2,0.910951,0.515114,1,1,0.5,1
549,'2026/05/31 15:55:16:227',2,0.910761,0.513932,1,1,0.5,1
550,'2026/05/31 15:55:16:260',2,0.910565,0.514398,1,1,0.5,1
551,'2026/05/31 15:55:16:294',2,0.910437,0.517243,1,1,0.5,1
552,'2026/05/31 15:55:16:328',2,0.909634,0.517411,1,1,0.5,1
553,'2026/05/31 15:55:16:360',2,0.908733,0.516677,1,1,0.5,1
554,'2026/05/31 15:55:16:395',2,0.908796,0.517955,1,1,0.5,1
555,'2026/05/31 15:55:16:425',2,0.908101,0.519538,1,1,0.5,1
556,'2026/05/31 15:55:16:461',2,0.907474,0.518395,1,1,0.5,1
557,'2026/05/31 15:55:16:493',2,0.907766,0.518879,1,1,0.5,1
558,'2026/05/31 15:55:16:527',2,0.907754,0.520062,1,1,0.5,1
559,'2026/05/31 15:55:16:561',2,0.907771,0.519101,1,1,0.5,1
560,'2026/05/31 15:55:16:593',2,0.907782,0.51786,1,1,0.5,1
561,'2026/05/31 15:55:16:627',2,0.908174,0.517588,1,1,0.5,1
562,'2026/05/31 15:55:16:658',2,0.908958,0.517008,1,1,0.5,1
563,'2026/05/31 15:55:16:691',2,0.909551,0.515251,1,1,0.5,1
564,'2026/05/31 15:55:16:724',2,0.909931,0.514494,1,1,0.5,1
565,'2026/05/31 15:55:16:757',2,0.910395,0.515104,1,1,0.5,1
566,'2026/05/31 15:55:16:799',2,0.910163,0.51497,1,1,0.5,1
567,'2026/05/31 15:55:16:825',2,0.909491,0.514892,1,1,0.5,1
568,'2026/05/31 15:55:16:860',2,0.908958,0.516132,1,1,0.5,1
569,'2026/05/31 15:55:16:893',2,0.907696,0.516564,1,1,0.5,1
570,'2026/05/31 15:55:16:927',2,0.906829,0.516495,1,1,0.5,1
571,'2026/05/31 15:55:16:961',2,0.907123,0.517589,1,1,0.5,1
572,'2026/05/31 15:55:16:993',2,0.907022,0.518778,1,1,0.5,1
573,'2026/05/31 15:55:17:029',2,0.906871,0.519072,1,1,0.5,1
574,'2026/05/31 15:55:17:059',2,0.906832,0.520013,1,1,0.5,1
575,'2026/05/31 15:55:17:093',2,0.906813,0.521781,1,1,0.5,1
576,'2026/05/31 15:55:17:127',2,0.906883,0.521657,1,1,0.5,1
577,'2026/05/31 15:55:17:160',2,0.906763,0.521921,1,1,0.5,1
578,'2026/05/31 15:55:17:194',2,0.906795,0.521703,1,1,0.5,1
579,'2026/05/31 15:55:17:226',2,0.907134,0.520907,1,1,0.5,1
580,'2026/05/31 15:55:17:263',2,0.907994,0.519177,1,1,0.5,1
581,'2026/05/31 15:55:17:292',2,0.908961,0.517143,1,1,0.5,1
582,'2026/05/31 15:55:17:327',2,0.910022,0.516696,1,1,0.5,1
583,'2026/05/31 15:55:17:359',2,0.910773,0.515661,1,1,0.5,1
584,'2026/05/31 15:55:17:395',2,0.911223,0.515501,1,1,0.5,1
585,'2026/05/31 15:55:17:428',2,0.911496,0.515669,1,1,0.5,1
586,'2026/05/31 15:55:17:460',2,0.91162,0.515864,1,1,0.5,1
587,'2026/05/31 15:55:17:496',2,0.911394,0.515384,1,1,0.5,1
588,'2026/05/31 15:55:17:526',2,0.911093,0.515414,1,1,0.5,1
589,'2026/05/31 15:55:17:561',2,0.911178,0.515057,1,1,0.5,1
590,'2026/05/31 15:55:17:593',2,0.910779,0.513525,1,1,0.5,1
591,'2026/05/31 15:55:17:628',2,0.910965,0.513172,1,1,0.5,1
592,'2026/05/31 15:55:17:661',2,0.911114,0.512499,1,1,0.5,1
593,'2026/05/31 15:55:17:693',2,0.911386,0.511519,1,1,0.5,1
594,'2026/05/31 15:55:17:728',2,0.911812,0.510916,1,1,0.5,1
595,'2026/05/31 15:55:17:759',2,0.912213,0.51057,1,1,0.5,1
596,'2026/05/31 15:55:17:794',2,0.912057,0.510708,1,1,0.5,1
597,'2026/05/31 15:55:17:827',2,0.911932,0.51058,1,1,0.5,1
598,'2026/05/31 15:55:17:860',2,0.911826,0.510923,1,1,0.5,1
599,'2026/05/31 15:55:17:895',2,0.91176,0.511742,1,1,0.5,1
600,'2026/05/31 15:55:17:924',2,0.911549,0.512582,1,1,0.5,1
601,'2026/05/31 15:55:17:960',2,0.911588,0.51346,1,1,0.5,1
602,'2026/05/31 15:55:17:993',2,0.911874,0.514032,1,1,0.5,1
603,'2026/05/31 15:55:18:029',2,0.912313,0.513909,1,1,0.5,1
604,'2026/05/31 15:55:18:061',2,0.912543,0.514077,1,1,0.5,1
605,'2026/05/31 15:55:18:093',2,0.912821,0.51395,1,1,0.5,1
606,'2026/05/31 15:55:18:129',2,0.91297,0.514178,1,1,0.5,1
607,'2026/05/31 15:55:18:159',2,0.913681,0.514231,1,1,0.5,1
608,'2026/05/31 15:55:18:195',2,0.913987,0.51444,1,1,0.5,1
609,'2026/05/31 15:55:18:226',2,0.914133,0.514515,1,1,0.5,1
610,'2026/05/31 15:55:18:262',2,0.914507,0.514299,1,1,0.5,1
611,'2026/05/31 15:55:18:295',2,0.914998,0.514191,1,1,0.5,1
612,'2026/05/31 15:55:18:326',2,0.915353,0.514574,1,1,0.5,1
613,'2026/05/31 15:55:18:363',2,0.915453,0.514563,1,1,0.5,1
614,'2026/05/31 15:55:18:392',2,0.915793,0.514376,1,1,0.5,1
615,'2026/05/31 15:55:18:428',2,0.915885,0.51456,1,1,0.5,1
616,'2026/05/31 15:55:18:459',2,0.91592,0.514332,1,1,0.5,1
617,'2026/05/31 15:55:18:495',2,0.916118,0.514091,1,1,0.5,1
618,'2026/05/31 15:55:18:528',2,0.916351,0.513966,1,1,0.5,1
619,'2026/05/31 15:55:18:560',2,0.916646,0.513828,1,1,0.5,1
620,'2026/05/31 15:55:18:596',2,0.916644,0.513575,1,1,0.5,1
621,'2026/05/31 15:55:18:625',2,0.91694,0.513505,1,1,0.5,1
622,'2026/05/31 15:55:18:660',2,0.916825,0.513626,1,1,0.5,1
623,'2026/05/31 15:55:18:693',2,0.916854,0.513518,1,1,0.5,1
624,'2026/05/31 15:55:18:728',2,0.916807,0.513689,1,1,0.5,1
625,'2026/05/31 15:55:18:761',2,0.916935,0.513785,1,1,0.5,1
626,'2026/05/31 15:55:18:794',2,0.916896,0.514073,1,1,0.5,1
627,'2026/05/31 15:55:18:828',2,0.916901,0.514299,1,1,0.5,1
628,'2026/05/31 15:55:18:860',2,0.916821,0.514559,1,1,0.5,1
629,'2026/05/31 15:55:18:894',2,0.916913,0.514688,1,1,0.5,1
